pose_timestamp_sec
1747779393.3465552
1747779393.3866756
1747779393.4290864
1747779393.4831984
1747779393.5308113
1747779393.5737367
1747779393.6127408
1747779393.6489592
1747779393.6778553
1747779393.7232325
1747779393.7727635
1747779393.8133159
1747779393.853098
1747779393.8983643
1747779393.9576128
1747779394.017995
1747779394.069626
1747779394.1243372
1747779394.1823812
1747779394.2380323
1747779394.2864115
1747779394.335827
1747779394.379582
1747779394.4342859
1747779394.4863374
1747779394.5372143
1747779394.581859
1747779394.6535895
1747779394.7239852
1747779394.806408
1747779394.8559167
1747779394.90484
1747779394.9606907
1747779395.0697622
1747779395.127679
1747779395.213184
1747779395.2552187
1747779395.2867088
1747779395.3266287
1747779395.3783844
1747779395.4128203
1747779395.4611113
1747779395.515799
1747779395.5570805
1747779395.5941596
1747779395.6436124
1747779395.6733563
1747779395.7227817
1747779395.7568495
1747779395.7940788
1747779395.8269083
1747779395.8915231
1747779395.9504712
1747779396.0074275
1747779396.0662248
1747779396.1502903
1747779396.2095995
1747779396.2858627
1747779396.3289359
1747779396.3852537
1747779396.4210443
1747779396.4784024
1747779396.521056
1747779396.5574884
1747779396.5925784
1747779396.633612
1747779396.6850388
1747779396.8036864
1747779396.8677957
1747779396.920208
1747779396.9831865
1747779397.0236094
1747779397.1883795
1747779397.216725
1747779397.2600148
1747779397.2907493
1747779397.3411756
1747779397.4281743
1747779397.4839787
1747779397.5179563
1747779397.560286
1747779397.5876365
1747779397.7090516
1747779397.7560823
1747779397.808658
1747779397.8552527
1747779397.9133344
1747779398.0045378
1747779398.0531795
1747779398.0918384
1747779398.1344817
1747779398.173518
1747779398.2077153
1747779398.2546134
1747779398.2889328
1747779398.3451035
1747779398.3899329
1747779398.6058323
1747779398.6455607
1747779398.6914675
1747779398.7478027
1747779398.7893052
1747779398.8731463
1747779398.9114883
1747779398.944366
1747779398.9843364
1747779399.0212502
1747779399.057936
1747779399.1170928
1747779399.181724
1747779399.2157435
1747779399.2611096
1747779399.321411
1747779399.3610044
1747779399.435599
1747779399.49241
1747779399.5492752
1747779399.6269088
1747779399.679067
1747779399.7209663
1747779399.7604656
1747779399.8106225
1747779399.8447597
1747779399.8939528
1747779399.9278936
1747779399.9695768
1747779400.0197015
1747779400.0882173
1747779400.1247349
1747779400.1828177
1747779400.2171772
1747779400.2609918
1747779400.298398
1747779400.3622847
1747779400.4296026
1747779400.4824235
1747779400.5669072
1747779400.6241777
1747779400.665768
1747779400.716506
1747779400.7747343
1747779400.8488035
1747779400.897699
1747779400.93481
1747779400.9881558
1747779401.0262716
1747779401.066722
1747779401.140427
1747779401.1964667
1747779401.2423928
1747779401.2956283
1747779401.3462296
1747779401.3999207
1747779401.4588363
1747779401.514598
1747779401.576455
1747779401.640446
1747779401.7163303
1747779401.7637143
1747779401.8126814
1747779401.8579185
1747779401.8930671
1747779401.9320424
1747779401.9800174
1747779402.0182908
1747779402.082578
1747779402.1350925
1747779402.2013927
1747779402.2815223
1747779402.333405
1747779402.3973567
1747779402.4543579
1747779402.4982405
1747779402.5381372
1747779402.5902233
1747779402.637886
1747779402.6776245
1747779402.728366
1747779402.78053
1747779402.8120599
1747779402.854537
1747779402.9092803
1747779402.970685
1747779403.0260713
1747779403.068662
1747779403.1083195
1747779403.1722157
1747779403.222783
1747779403.2875395
1747779403.3636072
1747779403.4512627
1747779403.501449
1747779403.5419936
1747779403.5992067
1747779403.64908
1747779403.7010543
1747779403.749974
1747779403.7983327
1747779403.8370283
1747779403.8821268
1747779403.9421592
1747779404.0006115
1747779404.0537405
1747779404.1122198
1747779404.1612444
1747779404.2330556
1747779404.3062387
1747779404.343948
1747779404.386258
1747779404.427738
1747779404.4774451
1747779404.5289643
1747779404.5796216
1747779404.6372457
1747779404.689021
1747779404.7364175
1747779404.794705
1747779404.844142
1747779404.8909223
1747779404.925311
1747779404.9582946
1747779405.0000584
1747779405.0497174
1747779405.08352
1747779405.1572528
1747779405.2320855
1747779405.2914667
1747779405.3408735
1747779405.38833
1747779405.4272232
1747779405.474889
1747779405.5383203
1747779405.595415
1747779405.6625476
1747779405.7247224
1747779405.798298
1747779405.8678231
1747779405.9409397
1747779406.003806
1747779406.043681
1747779406.1038263
1747779406.1448593
1747779406.202724
1747779406.2650137
1747779406.305132
1747779406.3852413
1747779406.4337287
1747779406.4862227
1747779406.555702
1747779406.609987
1747779406.6660454
1747779406.7148497
1747779406.7609732
1747779406.8132088
1747779406.8536773
1747779406.9058104
1747779406.9492395
1747779406.993793
1747779407.0323832
1747779407.084057
1747779407.1153047
1747779407.1603372
1747779407.195296
1747779407.2266412
1747779407.4427109
1747779407.4657154
1747779407.4953215
1747779407.5310588
1747779407.563987
1747779407.5960574
1747779407.6202044
1747779407.6520264
1747779407.677813
1747779407.7428317
1747779407.8769844
1747779407.943488
1747779408.0007024
1747779408.0851023
1747779408.1474693
1747779408.1905727
1747779408.232998
1747779408.2676764
1747779408.3037643
1747779408.3330305
1747779408.3633559
1747779408.402589
1747779408.44754
1747779408.4878204
1747779408.52822
1747779408.5818028
1747779408.625451
1747779408.6811216
1747779408.7511911
1747779408.7942483
1747779408.8400443
1747779408.880429
1747779408.917951
1747779408.9585736
1747779409.004034
1747779409.0452676
1747779409.1028025
1747779409.1546535
1747779409.2073307
1747779409.2561402
1747779409.297763
1747779409.3328247
1747779409.3732986
1747779409.426372
1747779409.4969695
1747779409.56191
1747779409.6275947
1747779409.6917195
1747779409.77514
1747779409.8268483
1747779409.8718035
1747779409.9215753
1747779409.9641087
1747779410.0081377
1747779410.084184
1747779410.1414843
1747779410.2259777
1747779410.3002105
1747779410.360864
1747779410.3945658
1747779410.4360967
1747779410.4692628
1747779410.533199
1747779410.572947
1747779410.628801
1747779410.6721537
1747779410.739188
1747779410.7818527
1747779410.8565152
1747779410.9093404
1747779410.961686
1747779411.022914
1747779411.060262
1747779411.0957875
1747779411.1483827
1747779411.212478
1747779411.274068
1747779411.3216631
1747779411.3811393
1747779411.4259195
1747779411.497157
1747779411.5565689
1747779411.6274648
1747779411.6848307
1747779411.7495987
1747779411.8077009
1747779411.868729
1747779411.9339223
1747779411.988717
1747779412.0345747
1747779412.1163778
1747779412.1795156
1747779412.2252233
1747779412.2695107
1747779412.3139508
1747779412.3846
1747779412.4316883
1747779412.4700215
1747779412.5295696
1747779412.5634959
1747779412.5946143
1747779412.636109
1747779412.6694353
1747779412.715551
1747779412.7647853
1747779412.8176024
1747779412.8584824
1747779412.8949099
1747779412.9335773
1747779412.9576693
1747779412.992348
1747779413.061078
1747779413.092059
1747779413.1326296
1747779413.170518
1747779413.2165582
1747779413.290445
1747779413.3240643
1747779413.36319
1747779413.4105227
1747779413.4627817
1747779413.5197077
1747779413.5649166
1747779413.610155
1747779413.6752827
1747779413.7257717
1747779413.776648
1747779413.830198
1747779413.881242
1747779413.9323416
1747779413.9911916
1747779414.040033
1747779414.0925448
1747779414.1444418
1747779414.2074876
1747779414.261822
1747779414.300485
1747779414.3325915
1747779414.3652203
1747779414.403472
1747779414.439668
1747779414.477113
1747779414.5053115
1747779414.5656123
1747779414.6333864
1747779414.6685944
1747779414.709933
1747779414.7632024
1747779414.7904904
1747779414.822238
1747779414.8497465
1747779414.893396
1747779414.9263954
1747779414.9676938
1747779415.0394456
1747779415.088692
1747779415.145347
1747779415.209928
1747779415.262422
1747779415.3053837
1747779415.34851
1747779415.4045238
1747779415.447235
1747779415.4943771
1747779415.5433047
1747779415.5909476
1747779415.6615474
1747779415.697867
1747779415.7665503
1747779415.8133836
1747779415.862797
1747779415.9206932
1747779415.9680247
1747779416.03043
1747779416.100864
1747779416.167739
1747779416.229258
1747779416.2708027
1747779416.291607
1747779416.3226304
1747779416.3500807
1747779416.3735251
1747779416.3985484
1747779416.4408228
1747779416.510072
1747779416.5465033
1747779416.5903125
1747779416.6379464
1747779416.6947465
1747779416.7394023
1747779416.7732153
1747779416.810431
1747779416.8389025
1747779416.885258
1747779416.9683323
1747779417.0354724
1747779417.0922475
1747779417.1349256
1747779417.1636777
1747779417.2156413
1747779417.2639015
1747779417.292438
1747779417.345394
1747779417.3869324
1747779417.4501772
1747779417.510444
1747779417.5692832
1747779417.631431
1747779417.6814752
1747779417.7407389
1747779417.8007338
1747779417.8614767
1747779417.9352503
1747779417.9893143
1747779418.0639586
1747779418.1283464
1747779418.1748624
1747779418.2283552
1747779418.275829
1747779418.3431957
1747779418.416268
1747779418.4900815
1747779418.5827253
1747779418.646135
1747779418.7146406
1747779418.7898996
1747779418.8574078
1747779418.8907588
1747779418.9375386
1747779418.9860551
1747779419.0385013
1747779419.0691764
1747779419.1200707
1747779419.1624708
1747779419.2157218
1747779419.2631762
1747779419.3090215
1747779419.3509583
1747779419.4032636
1747779419.4422271
1747779419.4783628
1747779419.5223286
1747779419.5636275
1747779419.6004858
1747779419.6701949
1747779419.7161746
1747779419.771202
1747779419.8129716
1747779419.8604765
1747779419.908893
1747779419.962478
1747779420.0176947
1747779420.0691876
1747779420.1197648
1747779420.2017488
1747779420.2633243
1747779420.3382907
1747779420.3663716
1747779420.4349647
1747779420.5015633
1747779420.5679796
1747779420.609248
1747779420.6757798
1747779420.7225583
1747779420.7690523
1747779420.801141
1747779420.8395703
1747779420.8926415
1747779420.9168503
1747779420.951578
1747779421.0059936
1747779421.0459454
1747779421.0988255
1747779421.1369991
1747779421.2035875
1747779421.2534418
1747779421.3098755
1747779421.3689167
1747779421.4100382
1747779421.4315128
1747779421.464723
1747779421.4860108
1747779421.5190835
1747779421.5525267
1747779421.6366186
1747779421.6653323
1747779421.6932323
1747779421.7232027
1747779421.7583783
1747779421.8262515
1747779421.8659875
1747779421.8870616
1747779421.9348445
1747779421.9960947
1747779422.0433278
1747779422.0961347
1747779422.144977
1747779422.2007504
1747779422.236358
1747779422.2784915
1747779422.3331268
1747779422.4078217
1747779422.472576
1747779422.5477276
1747779422.6091647
1747779422.6456797
1747779422.6763573
1747779422.7227256
1747779422.7654412
1747779422.8585196
1747779422.8964798
1747779422.9316893
1747779422.9636414
1747779423.0018811
1747779423.0640404
1747779423.0934985
1747779423.1353467
1747779423.1701598
1747779423.2153163
1747779423.3633919
1747779423.3964047
1747779423.4512072
1747779423.4960036
1747779423.530582
1747779423.5692718
1747779423.6107264
1747779423.6573975
1747779423.6857195
1747779423.7290812
1747779423.7649927
1747779423.8029232
1747779423.839678
1747779423.8815138
1747779423.9238591
1747779423.9827075
1747779424.0351474
1747779424.0908
1747779424.1386766
1747779424.1962435
1747779424.238831
1747779424.310939
1747779424.3704507
1747779424.4209585
1747779424.4770005
1747779424.5013225
1747779424.544629
1747779424.5949566
1747779424.6354003
1747779424.684326
1747779424.7374928
1747779424.8048751
1747779424.8538258
1747779424.9183693
1747779425.0002933
1747779425.0502932
1747779425.0929372
1747779425.1445155
1747779425.1774035
1747779425.245506
1747779425.3066351
1747779425.3490748
1747779425.4049878
1747779425.4782827
1747779425.5304503
1747779425.5941055
1747779425.6445298
1747779425.7043307
1747779425.7557223
1747779425.8361228
1747779425.8945289
1747779425.943542
1747779425.989808
1747779426.0398548
1747779426.0790803
1747779426.1430852
1747779426.19426
1747779426.2487218
1747779426.326174
1747779426.3991315
1747779426.445878
1747779426.488098
1747779426.5310736
1747779426.5825052
1747779426.6262803
1747779426.677626
1747779426.728862
1747779426.783909
1747779426.8377316
1747779426.894544
1747779426.94466
1747779426.99605
1747779427.04613
1747779427.092002
1747779427.144214
1747779427.1923292
1747779427.2520025
1747779427.308972
1747779427.3664713
1747779427.4454703
1747779427.5015616
1747779427.549821
1747779427.6144032
1747779427.6899087
1747779427.7574208
1747779427.8330507
1747779427.922235
1747779427.9823463
1747779428.0378878
1747779428.0893736
1747779428.130031
1747779428.1776512
1747779428.234686
1747779428.2984104
1747779428.3463748
1747779428.4204195
1747779428.4665747
1747779428.5279284
1747779428.6002524
1747779428.6930654
1747779428.7551746
1747779428.8221743
1747779428.8908167
1747779428.9567113
1747779429.0367992
1747779429.132574
1747779429.211352
1747779429.2731493
1747779429.3336756
1747779429.395784
1747779429.4473825
1747779429.487965
1747779429.5380208
1747779429.569946
1747779429.6179972
1747779429.6797996
1747779429.833464
1747779429.9128878
1747779429.954604
1747779430.0039327
1747779430.065397
